venta_mensual,precio_cat,año,precio_mensual,volumen_mensual,venta_costo_mensual,year,costo_prov,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,costo_venta_ratio,margen_ganancia,elasticidad_precio,tasa_crecimiento_ventas,label_tienda
1.0557846069095453,29.9,2016.0,-0.8704316373622595,1.624533682155766,8856.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9965191671250664,-0.9965191671250664,3.4107202438386626,127.94534883720931,False
1.4722048811077415,89.9,2016.0,-0.8665800834700392,1.8681091255675852,14184.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9900413750142056,-0.9900413750142056,5.444974317747211,0.6068394758911742,False
1.5417066888462039,29.9,2016.0,-0.8524040167560171,1.8994035444645971,15408.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9665352069533253,-0.9665352069533253,5.844979642889052,0.09927898881653996,False
0.8344508338391554,49.9,2016.0,-0.8459340684232073,1.4547597203047484,6984.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.955979263931171,-0.9559792639311709,2.6351387305739395,-0.5442827787775524,False
1.4488397593780566,29.9,2016.0,-0.8209203912281587,1.8399127185444921,13248.0,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9161482642861378,-0.9161482642861379,4.896823342064575,0.9363382522216215,False
1.688796214667935,14.9,2016.0,-0.8080184434710569,1.9604969090000415,7122.5,6.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7242397897187945,0.2757602102812054,6.8210220195333795,0.4224233316507253,False
-0.13718034572191856,39.9,2016.0,-0.7434813716978588,0.3951183704491661,1632.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2012807772993266,-0.20128077729932653,0.850907217253691,-0.8618580601863857,False
-0.17865076819019277,39.9,2016.0,-0.546392602558329,0.18749233205949525,1344.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0408599485765622,-0.040859948576562055,0.607168303336329,-0.04954547127452058,False
-0.9810450297846471,49.9,2016.0,-0.5074563585048505,-0.9634812113945649,192.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.013727560718057,-0.013727560718056992,0.08447729672650475,-0.8533192899848208,False
2.1255437115935836,69.9,2016.0,-0.4571089722944744,2.1289542655688094,33594.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.674083714479376,0.325916285520624,20.794461252727455,262.12851108764517,False
0.4091980607412297,39.9,2016.0,-0.4544059215547628,0.801639987430251,1666.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6932856161960841,0.3067143838039159,0.9991469174590639,-0.9517813636339922,False
0.5140406977982681,39.9,2016.0,-0.4533061348732148,0.9065734239084,1836.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6927883599480786,0.30721164005192136,1.1003109246234197,0.1028318178980876,False
0.4765950231782771,39.9,2016.0,-0.44877508201237504,0.8661561327686721,1768.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6907464202691879,0.3092535797308121,1.0564357015881716,-0.034190388504844904,False
1.103429180988444,39.9,2016.0,-0.4384421114949448,1.4298620140201401,3196.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6861299138473296,0.31387008615267037,1.89694740887203,0.8198550526459729,False
0.37763577139030824,39.9,2016.0,-0.4361638006627618,0.7558229589711148,1598.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6851194457306512,0.31488055426934886,0.947076880862959,-0.4992625606213812,False
0.7809560779025837,39.9,2016.0,-0.4270454009708088,1.141892485858994,2312.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6811017822948888,0.31889821770511123,1.3622035645897783,0.4553429027113238,False
-0.2057337858420994,39.9,2016.0,-0.427042837366163,0.07281261152595515,850.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6811006586644016,0.31889934133559833,0.5008093078414718,-0.6323523346590072,False
0.1927881981098003,39.9,2016.0,-0.4259244973233478,0.5474782870215716,1326.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6806108045682022,0.3193891954317978,0.7807006287694086,0.5611227744034359,False
0.5555994604768209,39.9,2016.0,-0.4222199404692927,0.9260543009663734,1870.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6789926218555743,0.3210073781444257,1.098370417707547,0.4136173489028616,False
0.6866946588523347,39.9,2016.0,-0.4201576616349701,1.050205757376294,2108.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6780947724297216,0.32190522757027834,1.2365257614894936,0.12876532272119912,False
1.2783193301506526,39.9,2016.0,-0.4165665771338786,1.561458725491439,3808.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6765363753781977,0.32346362462180234,2.2285904130105356,0.8106127622068318,False
1.4102825050029262,39.9,2016.0,-0.4164416857284166,1.6641152534380017,4454.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6764822920811778,0.3235177079188222,2.606446478312774,0.16973636756107569,False
1.3590498761949181,39.9,2016.0,-0.4158554133115322,1.624533682155766,4182.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6762285141406464,0.32377148585935356,2.446356095273519,-0.06071633612087379,False
1.4227943631367754,39.9,2016.0,-0.4156050422843808,1.6732953341502115,4522.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6761201885122365,0.32387981148776346,2.6448230903566943,0.08147405526898743,False
1.4687561796114859,39.9,2016.0,-0.4145460435217202,1.7074745267435825,4794.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6756623435927648,0.3243376564072353,2.8020114837229375,0.060868759120595195,False
1.2560055718589898,39.9,2016.0,-0.4134622497310341,1.542228257836922,3706.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6751943506674513,0.3248056493325487,2.1645936536103596,-0.2264145359014328,False
0.8373915120525371,39.9,2016.0,-0.41113313163132714,1.1834047594215447,2414.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6741905663591754,0.3258094336408246,1.4078685356323968,-0.3476540366820373,False
1.3478502377522068,39.9,2016.0,-0.4111311431019409,1.6138625292612347,4114.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6741897104950066,0.32581028950499336,2.39932220499694,0.7042275155770419,False
0.6944583821666389,59.9,2016.0,-0.40890030329971716,1.050205757376294,2108.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67323077316147,0.32676922683853005,1.2276561157650354,-0.48687345750834954,False
1.4715243131213158,39.9,2016.0,-0.40885110896416044,1.7074745267435825,4794.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6732096541129122,0.3267903458870878,2.791840036174139,1.2742648913984227,False
1.0353029684203714,39.9,2016.0,-0.40837888203804706,1.3563457111267962,2924.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6730069878564129,0.32699301214358717,1.7023117928132807,-0.3898872507235529,False
1.2435148589203204,39.9,2016.0,-0.40628708351471854,1.5288661694595775,3638.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.672110552763819,0.3278894472361809,2.11517144546261,0.2458454937993131,False
0.2558936701699176,39.9,2016.0,-0.4061686422648736,0.6035016441960042,1394.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6720598586456596,0.32794014135434035,0.8104251236609437,-0.6167935264558084,False
0.7635094375191533,39.9,2016.0,-0.4059985362222487,1.112677286783684,2244.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6719870633506521,0.3280129366493479,1.3044454759159723,0.6099304798912364,False
1.4679293856718352,39.9,2016.0,-0.40508954130315084,1.7034118826639701,4760.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.671598305201924,0.328401694798076,2.765404786125569,1.1224399958075675,False
1.0258141514488397,39.9,2016.0,-0.40501560636518497,1.3463512533235351,2890.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6715667023751153,0.32843329762488466,1.6789167559377909,-0.3928285717107556,False
1.3975420588283525,39.9,2016.0,-0.4049159437384327,1.6498267005206486,4352.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6715241066661729,0.3284758933338271,2.528090754507945,0.5059778731552249,False
0.5683710441319857,39.9,2016.0,-0.4037537688949733,0.9260543009663734,1870.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.671027748971031,0.32897225102896904,1.085486064511963,-0.5699946611364681,False
1.192665609966816,39.9,2016.0,-0.4032140396804733,1.4859531846966005,3434.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6707974558922348,0.3292025441077651,1.9926630307386977,0.8369940827553044,False
1.4231228769618836,39.9,2016.0,-0.4031233487437694,1.6687389468071065,4488.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6707587734440503,0.3292412265559497,2.604122296900433,0.307006063352659,False
0.6631260541599101,39.9,2016.0,-0.4029795023016555,1.0167797383421076,2040.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6706974266917849,0.3293025733082151,1.1835836941619735,-0.5454129694975138,False
1.0728000632118675,59.9,2016.0,-0.4024048585872151,1.3852106544223914,3026.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.670452455703831,0.32954754429616895,1.7550078987541464,0.48387531603328493,False
1.1457287301133852,39.9,2016.0,-0.4022575522415143,1.4466093712041161,3264.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6703896845430403,0.3296103154569598,1.8928649916509386,0.07875268369311628,False
1.184378048029365,39.9,2016.0,-0.40163002579926654,1.4783593793874832,3400.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6701223958846602,0.32987760411533984,1.9709482231901767,0.042082151490815844,False
0.44593093930738636,39.9,2016.0,-0.40085331446458405,0.801639987430251,1666.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6697918258058809,0.3302081741941191,0.9652882195437703,-0.5097581646530145,False
1.4755615276668337,39.9,2016.0,-0.400489875373569,1.7074745267435825,4794.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6696372449050858,0.3303627550949142,2.7770250450475635,1.878215282189005,False
1.5457528943668555,59.9,2016.0,-0.3984637397876842,1.758861042117267,5270.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6687766336804541,0.3312233663195458,3.04883465354325,0.100705395929656,False
1.1384885395446205,59.9,2016.0,-0.39779280645017934,1.4383113451607288,3230.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.668492084681183,0.33150791531881696,1.8678455307268376,-0.38683588703639304,False
1.3753365200610717,39.9,2016.0,-0.39772564291725926,1.629747296252191,4216.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6684636118598383,0.33153638814016173,2.437926113841766,0.3053187548248364,False
1.2968835856175096,39.9,2016.0,-0.397236771489743,1.56766160842306,3842.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6682564281850455,0.33174357181495456,2.220969893673831,-0.08842714444268274,False
0.6853019483823299,39.9,2016.0,-0.3966772767398255,1.03368471163021,2074.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.668019454375624,0.3319805456243759,1.198505491673914,-0.4599854938609811,False
0.6308011880375761,39.9,2016.0,-0.39662908914585165,0.981769047108018,1972.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6679990515226449,0.33200094847735506,1.1395277937739252,-0.049151286758784996,False
2.063243763129683,39.9,2016.0,-0.3963628138667054,2.095082329101896,19312.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6678863292881574,0.33211367071184256,11.15763044222571,8.79475627519393,False
0.6495708238106735,39.9,2016.0,-0.39624466337808384,0.9994787182894259,2006.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6678363235044428,0.33216367649555717,1.1588924437283,-0.8961189828152073,False
2.12608112232634,39.9,2016.0,-0.3961581667259686,2.1278282602242915,33524.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6677997190476305,0.3322002809523696,19.36619185238129,15.71278044298256,False
0.7213169576315123,39.9,2016.0,-0.3948045851353944,1.0663545319857752,2142.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6672273619287916,0.3327726380712083,1.2363330529857037,-0.9360506670427572,False
0.8028765321107444,39.9,2016.0,-0.39468414310714556,1.141892485858994,2312.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6671764756806672,0.3328235243193328,1.3343529513613346,0.07944740366943881,False
0.6511079211039592,39.9,2016.0,-0.3940017505735731,0.9994787182894259,2006.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6668882978723404,0.33311170212765956,1.1572473404255326,-0.13197801087913197,False
0.89209637193144,39.9,2016.0,-0.39383248558516376,1.2223498680164264,2516.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6668168506420364,0.3331831493579635,1.4513072631620798,0.254371675531915,False
0.9721781946040714,59.9,2016.0,-0.393643121190596,1.293355157517997,2720.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6667369355103602,0.3332630644896399,1.5687927894361415,0.0812106595285107,False
1.2510371762173365,39.9,2016.0,-0.39307988301533064,1.5288661694595775,3638.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6664993395464214,0.3335006604535786,2.097512627396093,0.3379767965741487,False
1.1706772842125623,59.9,2016.0,-0.39295493336992016,1.4627659118590388,3332.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6664466512655887,0.33355334873441134,1.920934465412582,-0.08403974080174126,False
1.4950576424519846,39.9,2016.0,-0.39271493569539845,1.7193272710368532,4896.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6663454707289787,0.3336545292710213,2.822169052499206,0.4696108727610935,False
1.3440252119526628,39.9,2016.0,-0.39204990565283676,1.6028546238921446,4046.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6660652434447064,0.3339347565552936,2.3312283520564754,-0.17326343238689412,False
0.8792236902083768,39.9,2016.0,-0.3919105845177293,1.2096400207137965,2482.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6660065634651662,0.3339934365348339,1.4299552686163883,-0.38650057288854345,False
0.8355665461231074,59.9,2016.0,-0.39153814309458634,1.1698635757213744,2380.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6658497417733984,0.33415025822660155,1.370867115415821,-0.040870048219733834,False
0.3619852991876588,39.9,2016.0,-0.39139752624361546,0.7075894466353364,1530.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6657905501257605,0.33420944987423956,0.8811933751664478,-0.3570857043739054,False
1.0230275075412045,39.9,2016.0,-0.39076970127917343,1.336162233761426,2856.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6655263856977075,0.33447361430229255,1.6442416587825732,0.8674075943638437,False
0.7578372123600358,39.9,2016.0,-0.3903074058105965,1.0975797050010292,2210.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6653319886201134,0.3346680113798865,1.2719582135384546,-0.2259643840851575,False
0.9869967160819881,39.9,2016.0,-0.3901074128015124,1.3043755580301508,2754.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6652479220060823,0.33475207799391765,1.5848553436027277,0.24631132118073862,False
1.0117432887467872,39.9,2016.0,-0.3897109941038872,1.3257735144083476,2822.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6650813440205133,0.33491865597948667,1.623580928050078,0.02494800486012627,False
0.36310964193885703,59.9,2016.0,-0.3897044441239607,0.7075894466353364,1530.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6650785922937822,0.3349214077062178,0.8802510780358894,-0.45782908210761497,False
0.5782769356096942,59.9,2016.0,-0.3893203350056218,0.9260543009663734,1870.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6649172586919264,0.33508274130807364,1.075601447883999,0.22251877868966474,False
0.7079817523301632,39.9,2016.0,-0.3891152021929108,1.050205757376294,2108.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6648311272167609,0.3351688727832392,1.2123391143364461,0.12741876986751421,False
0.7253300834246886,39.9,2016.0,-0.38889442555604664,1.0663545319857752,2142.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6647384493160208,0.3352615506839793,1.2317212443208623,0.01627070106883899,False
2.079870952507537,49.9,2016.0,-0.38858823527512426,2.103669148644832,38430.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1923884474531508,-0.19238844745315073,12.314831506483383,9.001933389607487,False
